"UO - Órgão Superior",,"Função Governo",,"Subfunção Governo",,"Ação Governo",,"JAN/2018","FEV/2018","MAR/2018","JAN/2017","FEV/2017","MAR/2017","ABR/2017","MAI/2017","JUN/2017","JUL/2017","AGO/2017","SET/2017","OUT/2017","NOV/2017","DEZ/2017","JAN/2016","FEV/2016","MAR/2016","ABR/2016","MAI/2016","JUN/2016","JUL/2016","AGO/2016","SET/2016","OUT/2016","NOV/2016","DEZ/2016"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","784","TRANSPORTE HIDROVIARIO","7L25","AMPLIACAO DO CAIS PUBLICO DO PORTO NOVO DO PORTO DE RIO GRAN","318.282,03","0,00","0,00","2.943.872,69","3.195.154,19","3.731.008,34","4.091.861,85","5.238.017,67","4.236.447,75","1.245.274,01","6.704.539,62","0,00","368.832,61","636.564,06","318.282,03","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","784","TRANSPORTE HIDROVIARIO","7M52","MELHORAMENTOS NO CANAL DE NAVEGACAO DO CORREDOR DO MERCOSUL","274.908,44","211.590,55","615.048,62","","264.596,79","0,00","580.048,06","197.281,50","406.010,58","72.064,83","281.807,37","226.003,93","326.188,79","245.226,56","352.159,38","","302.659,04","146.418,90","315.298,90","61.451,25","497.196,50","13.534,88","0,00","64.373,63","149.197,71","106.788,22","1.525.494,63"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","846","OUTROS ENCARGOS ESPECIAIS","00P5","RECOMPOSICAO DO EQUILIBRIO ECONOMICO - FINANCEIRO DO CONTRAT","","","","","","","","","","","","","","","","","","241.686.367,15","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"41000","MINISTERIO DAS COMUNICACOES","24","COMUNICACOES","126","TECNOLOGIA DA INFORMACAO","212N","IMPLEMENTACAO DE PROJETOS DE CIDADES DIGITAIS","1.646.797,42","132.762,98","522.655,88","560.518,62","856.988,97","395.622,83","566.047,13","697.565,05","1.218.119,55","2.929.350,82","1.349.560,34","1.295.918,39","44.286,70","143.745,67","3.925.159,46","151.046,05","54.084,85","0,00","245.586,14","329.897,14","723.873,68","0,00","1.236.836,70","333.814,78","469.336,07","590.549,08","2.748.861,06"
"41000","MINISTERIO DAS COMUNICACOES","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00P8","PARTICIPACAO DA UNIAO NO CAPITAL - TELECOMUNICACOES BRASILEI","","","","","","","","","","","","","","","","","159.787.651,00","0,00","62.000.000,00","100.000.000,00","43.000.000,00","1.916.671,06","31.750.231,94","0,00","0,00","242.276.368,95","76.631.803,05"
"41000","MINISTERIO DAS COMUNICACOES","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00P9","PARTICIPACAO DA UNIAO NO CAPITAL - TELECOMUNICACOES BRASILEI","","","","","","","","","","","","","","","","","5.000.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"41000","MINISTERIO DAS COMUNICACOES","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00PA","PARTICIPACAO DA UNIAO NO CAPITAL - TELECOMUNICACOES BRASILEI","","","","","","","","","","","","","","","","","","","","","","","","","","","9.894.147,00"
"42000","MINISTERIO DA CULTURA","04","ADMINISTRACAO","813","LAZER","12MG","IMPLANTACAO DE ESPACOS INTEGRADOS DE ESPORTE, CULTURA, LAZER","","","","","","","","","","","","","","","","","","","","","","","","","","","67.418,00"
"42000","MINISTERIO DA CULTURA","13","CULTURA","122","ADMINISTRACAO GERAL","8785","GESTAO E COORDENACAO DO PROGRAMA DE ACELERACAO DO CRESCIMENT","","","","","","","","","","","","","","","","","","","","","500.000,00","0,00","0,00","0,00","0,00","0,00","0,00"
"42000","MINISTERIO DA CULTURA","13","CULTURA","391","PATRIMONIO HISTORICO, ARTISTICO E ARQUEOLOGICO","5538","PRESERVACAO DO PATRIMONIO CULTURAL DAS CIDADES HISTORICAS","130.909,77","3.393.850,94","5.803.602,34","455.177,20","8.193.483,41","7.212.443,90","3.838.708,04","4.924.273,22","4.728.808,99","4.024.490,23","3.190.022,97","3.774.678,89","11.885.896,13","8.663.638,38","26.438.857,09","8.163.833,53","5.619.634,60","6.469.534,17","5.679.449,98","29.175.159,30","1.586.278,83","19.906.716,81","8.884.372,51","2.515.842,72","8.272.672,48","13.816.764,94","16.620.392,03"
"42000","MINISTERIO DA CULTURA","13","CULTURA","813","LAZER","12MG","IMPLANTACAO DE ESPACOS INTEGRADOS DE ESPORTE, CULTURA, LAZER","699.258,49","101.734,55","20.732,63","726.367,25","0,00","0,00","397.366,24","255.685,30","117.539,98","0,00","517.206,48","1.200.514,67","214.451,95","574.618,41","38.977.798,59","783.200,00","5.437.971,29","2.024.730,47","0,00","2.653.111,11","1.400.000,00","10.333.333,33","2.138.206,78","1.183.240,63","0,00","10.912.590,41","51.742.236,92"
"51000","MINISTERIO DO ESPORTE","27","DESPORTO E LAZER","122","ADMINISTRACAO GERAL","8785","GESTAO E COORDENACAO DO PROGRAMA DE ACELERACAO DO CRESCIMENT","","","","","","","","","","2.526.789,29","0,00","0,00","0,00","0,00","0,00","","","","","","","","","","","",""
"51000","MINISTERIO DO ESPORTE","27","DESPORTO E LAZER","811","DESPORTO DE RENDIMENTO","14TQ","IMPLANTACAO DE INFRAESTRUTURA PARA OS JOGOS OLIMPICOS E PARA","","791.755,60","19.251,60","3.936.754,07","422.835,56","2.330.720,10","714.877,43","634.116,27","239.782,56","3.018.334,29","263.365,57","244.533,89","745.389,72","94.485,27","155.549,35","80.475.243,44","12.434.161,57","84.011.458,10","56.576.662,13","94.955.152,11","16.689.151,27","49.595.744,90","29.241.650,09","24.716.654,86","107.190.196,71","5.840.788,16","140.428.708,15"
"51000","MINISTERIO DO ESPORTE","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","14TR","IMPLANTACAO DOS CENTROS DE INICIACAO AO ESPORTE - CIE","","","","34.325,58","0,00","0,00","0,00","0,00","1.048.958,61","0,00","0,00","6.378.757,28","924.988,00","33.685.000,00","67.504.887,56","1.045.539,02","0,00","2.300.000,00","0,00","4.430.405,55","1.260.748,56","1.187.717,87","1.537.480,31","4.476.952,50","2.404.898,55","1.796.512,42","103.616.800,77"
"51000","MINISTERIO DO ESPORTE","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","108.819,34","0,00","4.371.243,65","2.807.756,68","250.000,00","838.276,60","121.875,00","146.250,00","11.476.648,67","4.586.692,62","2.002.036,06","5.218.398,21","1.944.100,87","5.216.464,03","10.294.467,31","1.221.086,90","2.609.945,16","5.422.825,07","14.128.724,16","12.616.642,21","4.818.629,79","7.023.290,34","3.789.041,40","718.055,61","19.357.174,56","579.264,90","65.895.328,78"
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","151","DEFESA AEREA","123B","DESENVOLVIMENTO DE CARGUEIRO TATICO MILITAR DE 10 A 20 TONEL","","","","","","45.000.000,00","18.520.331,21","47.912.214,32","154.203.497,03","18.485.806,76","1.428.234,66","68.256.244,18","8.009.254,39","143.314.172,16","48.512.534,53","","","","","","","","","","","",""
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","151","DEFESA AEREA","123J","AQUISICAO DE HELICOPTEROS DE MEDIO PORTE DE EMPREGO GERAL (P","0,00","60.664.332,59","5.395.264,86","","6.998.558,50","1.364.671,33","3.298,76","120.481.784,93","40.857.185,12","78.817.402,79","72.959.036,00","53.017.395,62","15.515.565,84","6.511.897,97","117.447.768,27","","1.978.955,96","36.555.276,35","82.688.948,60","1.474.535,14","43.372.848,21","97.790.778,03","44.763.548,66","5.206.410,66","3.848.548,93","8.038.808,86","250.876.663,40"
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","151","DEFESA AEREA","14T0","AQUISICAO DE AERONAVES DE CACA E SISTEMAS AFINS - PROJETO FX","","18.779.545,33","456.626,13","","","","","292.672.568,21","5.819.706,09","10.263.249,64","98.418.166,79","2.704.054,57","14.089.547,49","109.046.412,04","882.325.655,07","","","","","","","","","","","",""
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","151","DEFESA AEREA","14XJ","AQUISICAO DE CARGUEIRO TATICO MILITAR DE 10 A 20 TONELADAS -","","","","","","","","","1.793.951,11","9.009.340,49","15.461.497,49","78.494.860,07","2.756.924,87","(387.336,55)","257.220.957,03","","","","","","","","","","","",""
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","152","DEFESA NAVAL","123G","IMPLANTACAO DE ESTALEIRO E BASE NAVAL PARA CONSTRUCAO E MANU","1.717.816,05","12.782.170,75","40.513.453,78","","3.216.108,59","18.627.640,20","32.305.804,37","25.164.224,71","29.110.155,83","30.203.971,90","43.418.848,49","4.963.984,46","52.890.301,68","9.799.417,95","160.070.765,26","","","","","","","","","","","",""
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","152","DEFESA NAVAL","123H","CONSTRUCAO DE SUBMARINO DE PROPULSAO NUCLEAR","10.980.516,27","23.836.113,63","24.797.525,17","492.701,89","910.921,12","7.696.907,54","10.621.480,33","135.092.581,94","30.843.130,15","1.707.611,67","12.346.469,89","18.468.231,21","12.011.482,70","23.674.781,60","111.575.579,11","","","","","","","","","","","",""
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","152","DEFESA NAVAL","123I","CONSTRUCAO DE SUBMARINOS CONVENCIONAIS","185.186,38","777.173,07","10.200.838,00","967.379,96","598.816,26","1.475.244,17","55.999.384,60","167.389.521,96","106.728.582,84","(14.161.831,81)","2.058.318,59","183.657.444,42","14.059.977,05","41.877.135,84","357.366.775,67","","","","","","","","","","","",""
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","153","DEFESA TERRESTRE","14LW","IMPLANTACAO DO SISTEMA DE DEFESA ESTRATEGICO ASTROS 2020","159.006,97","1.411.377,46","2.568.847,77","","2.368.172,05","2.071.725,66","858.342,81","8.716.281,47","4.190.400,20","2.769.890,37","5.605.143,06","1.924.438,49","31.438.763,62","1.960.254,38","52.469.914,17","","","","","","","","","","","",""
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","153","DEFESA TERRESTRE","14T4","IMPLANTACAO DO PROJETO GUARANI","63.684.522,30","403.214,02","870.805,03","","1.364.084,39","678.360,89","36.827.747,85","4.184.193,83","417.039,44","66.538.118,51","23.868.776,82","241.139,70","69.607.709,56","4.979.764,15","53.948.325,38","","","","","","","","","","","",""
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","153","DEFESA TERRESTRE","14T5","IMPLANTACAO DO SISTEMA INTEGRADO DE MONITORAMENTO DE FRONTEI","2.733.313,67","5.439.398,67","18.646.938,28","","10.769.186,10","4.333.172,46","1.820.425,21","7.590.389,95","8.829.942,70","5.518.894,92","28.109.297,27","7.600.657,25","16.117.797,50","8.690.183,70","31.978.673,97","","","","","","","","","","","",""
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","244","ASSISTENCIA COMUNITARIA","1211","IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REG","","","","","","","","","","","","","","","30.000.000,00","","","","","","","","","","","",""
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","1421","CONSTRUCAO DO PROTOTIPO DE REATOR NUCLEAR","1.680.439,75","41.776,78","39.953,79","","","","","3.219.839,02","64.025,53","1.089.512,25","2.140.911,49","43.261,61","867.071,83","(34.665,91)","105.130,60","","","","","","","","","","","",""
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","14T7","TECNOLOGIA NUCLEAR DA MARINHA","4.971.317,90","6.399.603,81","22.155.289,62","2.678.648,24","6.324.713,05","6.003.759,07","8.347.201,72","11.151.551,77","26.797.639,52","25.744.999,34","22.540.590,72","9.402.730,31","28.711.945,15","43.685.083,96","107.860.463,88","","","","","","","","","","","",""
"52000","MINISTERIO DA DEFESA","05","DEFESA NACIONAL","722","TELECOMUNICACOES","00P7","TRANSFERENCIA PARA O DESENVOLVIMENTO DO SATELITE GEOESTACION","","","","","","6.660.000,00","3.330.000,00","28.773.705,92","0,00","0,00","0,00","0,00","0,00","0,00","0,00","","","30.000.000,00","64.610.100,00","4.149.900,00","0,00","0,00","0,00","0,00","0,00","0,00","19.085.655,00"
"52111","COMANDO DA AERONAUTICA","05","DEFESA NACIONAL","151","DEFESA AEREA","123B","DESENVOLVIMENTO DE CARGUEIRO TATICO MILITAR DE 10 A 20 TONEL","","","","","","","","","","","","","","","","74.641.807,09","208.542.964,22","115.115.843,50","0,00","0,00","43.802.658,86","280.547.444,84","92.750.797,17","451.811,23","(4.985.239,19)","16.510.254,54","(10.537.156,88)"
"52111","COMANDO DA AERONAUTICA","05","DEFESA NACIONAL","151","DEFESA AEREA","14T0","AQUISICAO DE AERONAVES DE CACA E SISTEMAS AFINS - PROJETO FX","","","","","","","","","","","","","","","","","","","671.965.837,27","28.099.185,79","(75.028.525,88)","172.168.053,33","116.547.088,29","1.663.776,40","(18.357.939,60)","60.798.337,60","1.115.526.789,44"
"52111","COMANDO DA AERONAUTICA","05","DEFESA NACIONAL","151","DEFESA AEREA","14XJ","AQUISICAO DE CARGUEIRO TATICO MILITAR DE 10 A 20 TONELADAS -","","","","","","","","","","","","","","","","","","106.042.469,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","159.353.936,57"
"52111","COMANDO DA AERONAUTICA","05","DEFESA NACIONAL","151","DEFESA AEREA","3133","DESENVOLVIMENTO E MODERNIZACAO DO SISTEMA DE CONTROLE DO ESP","","","","","","","","","","","","","609.603,97","(2.846,27)","8.631,82","","445.120,71","52.396,36","52.183,91","190.645,61","139.900,54","2.107,28","93,82","425,79","(4.698,09)","206.571,87","(17.668,12)"
"52121","COMANDO DO EXERCITO","05","DEFESA NACIONAL","153","DEFESA TERRESTRE","14LW","IMPLANTACAO DO SISTEMA DE DEFESA ESTRATEGICO ASTROS 2020","","","","","","","","","","","","","","","","8.447.725,74","7.274.391,67","4.802.673,17","16.193.966,93","6.623.926,35","3.929.818,72","1.527.112,03","41.906.737,05","1.713.816,16","5.739.853,60","5.875.697,03","29.796.647,92"
"52121","COMANDO DO EXERCITO","05","DEFESA NACIONAL","153","DEFESA TERRESTRE","14N4","POLITICA NACIONAL DE DEFESA","","","","","","","","","","","","","","","","","826,09","339.807,16","0,00","758.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"52121","COMANDO DO EXERCITO","05","DEFESA NACIONAL","153","DEFESA TERRESTRE","14T4","IMPLANTACAO DO PROJETO GUARANI","","","","","","","","","","","","","","","","17.805.456,84","21.239.962,10","12.755.273,24","80.375.648,09","1.490.334,47","18.082.231,35","17.854.718,50","1.138.001,47","792.180,01","(78.080,37)","1.885.469,00","121.946.842,40"
"52121","COMANDO DO EXERCITO","05","DEFESA NACIONAL","153","DEFESA TERRESTRE","14T5","IMPLANTACAO DO SISTEMA INTEGRADO DE MONITORAMENTO DE FRONTEI","","","","","","","","","","","","","","","","24.724.731,97","11.928.666,64","25.018.091,63","50.358.847,39","5.098.156,52","8.676.422,88","9.615.454,40","5.795.900,30","14.206.433,93","23.136.422,53","12.957.932,68","78.284.462,93"
"52131","COMANDO DA MARINHA","05","DEFESA NACIONAL","152","DEFESA NAVAL","123G","IMPLANTACAO DE ESTALEIRO E BASE NAVAL PARA CONSTRUCAO E MANU","","","","","","","","","","","","","","","","206.142.941,83","28.979.655,55","56.184.829,54","101.145.503,87","2.481.854,65","41.005.633,08","14.562.763,62","4.356.772,92","4.514.760,58","4.520.054,02","47.580.969,28","196.224.248,53"
"52131","COMANDO DA MARINHA","05","DEFESA NACIONAL","152","DEFESA NAVAL","123H","CONSTRUCAO DE SUBMARINO DE PROPULSAO NUCLEAR","","","","","","","","","","","","","","","","7.019.930,55","25.593.556,31","5.364.025,00","32.382.134,63","10.086.491,79","5.814.306,22","49.142.489,81","5.029.530,49","18.413.093,91","31.553.717,72","17.834.609,57","115.836.554,49"
"52131","COMANDO DA MARINHA","05","DEFESA NACIONAL","152","DEFESA NAVAL","123I","CONSTRUCAO DE SUBMARINOS CONVENCIONAIS","","","","","","","","","","","","","","","","48.665,58","1.132.921,52","1.189.805,34","62.829.349,96","118.921.369,17","(10.299.508,48)","2.020.945,03","1.171.694,87","1.425.652,85","3.420.128,63","9.705.963,90","419.956.747,34"
"52131","COMANDO DA MARINHA","05","DEFESA NACIONAL","152","DEFESA NAVAL","14N5","POLITICA NACIONAL DE DEFESA","","","","","","","","","","","","","","","","","","","97.922,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"52131","COMANDO DA MARINHA","05","DEFESA NACIONAL","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","1421","CONSTRUCAO DO PROTOTIPO DE REATOR NUCLEAR","","","","","","","","","","","","","","","","","","","317.179,49","0,00","0,00","0,00","0,00","0,00","3.466.150,80","234.919,40","979.469,36"
"52131","COMANDO DA MARINHA","05","DEFESA NACIONAL","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","14T7","TECNOLOGIA NUCLEAR DA MARINHA","","","","","","","","","","","","","","","","4.363.932,11","32.454.682,03","16.979.418,33","90.352.675,32","21.283.287,27","5.021.662,92","53.364.692,27","2.787.205,47","71.614.935,14","(461.610,54)","10.463.329,58","40.531.252,92"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","04","ADMINISTRACAO","122","ADMINISTRACAO GERAL","218S","APOIO AO PLANEJAMENTO, GERENCIAMENTO E ACOMPANHAMENTO DA IMP","5.300,66","120.715,35","124.984,28","","","","","","","","","","","","","","","","","","","","","","","",""
"53000","MINISTERIO DA INTEGRACAO NACIONAL","04","ADMINISTRACAO","122","ADMINISTRACAO GERAL","8785","GESTAO E COORDENACAO DO PROGRAMA DE ACELERACAO DO CRESCIMENT","1.189.348,24","121.290,95","176.628,71","176.945,30","743.461,59","1.650.946,70","796.793,61","1.578.458,37","2.996.721,61","1.441.893,23","1.684.892,80","2.018.442,97","1.298.772,91","2.683.672,03","1.644.423,05","530.420,96","499.559,59","347.885,04","481.337,93","212.621,84","222.199,79","216.571,56","1.057.200,99","680.926,92","246.300,30","1.944.414,70","1.391.360,76"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","100N","IMPLANTACAO DO PROJETO PUBLICO DE IRRIGACAO BARRAGEM SANTA C","","","","","","","","","","","","","","","","385.025,11","8.000,00","0,00","0,00","0,00","0,00","0,00","5.723,68","0,00","6.222,88","0,00","0,00"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","12FT","IMPLANTACAO DO PROJETO PUBLICO DE IRRIGACAO MARRECAS/JENIPAP","1.214.042,78","218.487,86","6.738,61","4.161,95","1.185,12","318.717,81","153.282,24","45.463,80","0,00","0,00","515.849,87","0,00","2.651.437,97","283.945,40","213.758,96","49.692,55","315.375,11","428.917,93","1.335.655,53","106.403,35","0,00","92.198,50","6.402.204,75","1.000.000,00","0,00","1.395.623,48","64.974,08"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","140C","IMPLANTACAO DOS PROJETOS PUBLICOS DE IRRIGACAO DO CANAL DO S","1.039,97","8.843,61","388,40","488,66","371,20","2.183,30","1.222,61","1.917,08","357.695,50","1.893,16","756,39","1.662,57","3.237,23","8.532,79","489.227,92","900,00","425.347,06","7,01","2.382.097,38","818,25","8,99","0,00","581.714,25","13,88","1.797,00","2.278,96","333,48"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","14XU","ESTUDOS E PROJETOS PARA IMPLANTACAO DE PROJETOS PUBLICOS DE","","8.561,65","0,00","","","7.016,12","0,00","0,00","2.843,08","0,00","0,00","0,00","0,00","0,00","1.124.022,82","","966.968,47","925.066,83","4.803.589,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","1622","IMPLANTACAO DO PERIMETRO DE IRRIGACAO JACARE-CURITUBA COM 3.","","","","","","","","","","","","","","","","1.329,65","0,00","7.283,21","0,00","0,00","17.325,09","0,00","0,00","0,00","0,00","3.492,55","201,54"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","1692","IMPLANTACAO DO PROJETO PUBLICO DE IRRIGACAO SALITRE COM 25.3","319.801,08","1.816,22","70.869,95","","229,43","1.546.876,36","836.160,59","540.617,29","423.208,08","3.411,71","623.577,14","417.207,62","621.533,69","309.519,00","153.519,47","68.483,33","1.552.052,29","96.309,43","1.857.782,33","118.372,01","20.155,61","2.273.363,70","2.310.337,00","678.047,65","32.301,92","41.621,52","10.720.193,49"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","1O12","IMPLANTACAO DO PROJETO PUBLICO DE IRRIGACAO BAIXO ACARAU - 2","","","","","","","","","","","","","","","","3.430.318,53","0,00","10.848.200,80","0,00","0,00","0,00","0,00","452.413,00","0,00","0,00","0,00","0,00"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","1O17","IMPLANTACAO DO PERIMETRO DE IRRIGACAO TABULEIRO DE RUSSAS -","","","","","","","","","","","","","","","","","","40.118,43","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","1O21","IMPLANTACAO DO PROJETO PUBLICO DE IRRIGACAO TABULEIROS LITOR","","","","","","","","","","","","","","","","329.890,03","2.334.067,89","1.188.278,33","14.808,82","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","1O25","IMPLANTACAO DO PROJETO PUBLICO DE IRRIGACAO ARARAS NORTE - 2","","","","","","","","26.869,32","0,00","0,00","0,00","0,00","0,00","0,00","0,00","","","1.440.980,86","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","1O28","IMPLANTACAO DO PROJETO PUBLICO DE IRRIGACAO PLATOS DE GUADAL","","","","","","","","","","","","","","","","1.113.436,93","10.447,73","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","20WP","REABILITACAO DE PROJETOS PUBLICOS DE IRRIGACAO","","94.840,79","35.951,11","35.681,33","28.881,25","1.621.084,71","2.606.234,71","2.231.522,54","1.506.076,99","327.186,92","943.317,09","82.181,91","1.525.377,00","38.929,07","1.137.435,43","1.021,49","0,00","2.411.357,31","2.668.164,69","35.678,15","102.776,56","198.758,58","1.118.704,37","1.909.131,72","1.231.017,41","1.819.541,57","6.207.908,63"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","20","AGRICULTURA","607","IRRIGACAO","2E50","ESTUDOS PARA DESENVOLVIMENTO DO PLANO DE IRRIGACAO PUBLICA D","","","0,00","","","","","","","","","","","","","","","","","","","","","","","",""
