DATA_GERACAO;HORA_GERACAO;ANO_ELEICAO;NUM_TURNO;DESCRICAO_ELEICAO;SIGLA_UF;SIGLA_UE;CODIGO_MUNICIPIO;NOME_MUNICIPIO;NUMERO_ZONA;CODIGO_CARGO;DESCRICAO_CARGO;QTD_APTOS;QTD_SECOES;QTD_SECOES_AGREGADAS;QTD_APTOS_TOT;QTD_SECOES_TOT;QTD_COMPARECIMENTO;QTD_ABSTENCOES;QTD_VOTOS_NOMINAIS;QTD_VOTOS_BRANCOS;QTD_VOTOS_NULOS;QTD_VOTOS_LEGENDA;QTD_VOTOS_ANULADOS_APU_SEP;DATA_ULT_TOTALIZACAO;HORA_ULT_TOTALIZACAO;TRANSITO;QTD_VOTOS_ANULADOS
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;SP;67890;67890;OSASCO;276;11;PREFEITO;93429;246;2;93429;246;70577;22852;60006;3108;7463;0;0;30/10/2016;19:53:45;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;64750;64750;GUARUJÁ;212;13;VEREADOR;120473;336;9;120473;336;96484;23989;80721;4614;6346;4803;0;11/11/2016;14:26:39;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;72192;72192;URU;95;13;VEREADOR;1513;4;0;1513;4;1372;141;1275;4;33;60;0;02/10/2016;18:53:34;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61280;61280;BERTIOGA;272;11;PREFEITO;41315;115;4;41315;115;32225;9090;29309;859;2057;0;0;02/10/2016;18:53:34;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;68454;68454;PEDRO DE TOLEDO;295;11;PREFEITO;8528;26;0;8528;26;6393;2135;6048;106;239;0;0;02/10/2016;19:10:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;62391;62391;BOITUVA;369;13;VEREADOR;39845;106;1;39845;106;31493;8352;25482;1800;1832;2379;0;28/10/2016;13:41:50;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;64530;64530;GUAPIARA;37;11;PREFEITO;15894;48;1;15894;48;11779;4115;10663;327;789;0;0;02/10/2016;20:29:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;62197;62197;BAURU;387;13;VEREADOR;81559;224;12;81559;224;65618;15941;49671;5549;6656;3742;0;01/12/2016;12:12:53;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61786;61786;BOM SUCESSO DE ITARARÉ;57;13;VEREADOR;3376;10;1;3376;10;2880;496;2659;28;44;149;0;02/10/2016;18:56:57;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;66877;66877;MATÃO;170;11;PREFEITO;63012;184;0;63012;184;50864;12148;37596;2920;10348;0;0;14/12/2016;15:25:08;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;69450;69450;RANCHARIA;106;11;PREFEITO;24673;72;2;24673;72;19331;5342;17959;490;882;0;0;02/10/2016;18:27:33;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;65617;65617;ITAPURA;88;11;PREFEITO;4050;11;1;4050;11;3257;793;2983;99;175;0;0;02/10/2016;20:30:29;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;62006;62006;ILHA COMPRIDA;51;11;PREFEITO;10894;30;0;10894;30;8792;2102;5135;119;3538;0;0;02/10/2016;18:50:30;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;72257;72257;VALINHOS;34;13;VEREADOR;86494;235;1;86494;235;68643;17851;54874;3852;6231;3686;0;02/10/2016;20:36:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61182;61182;EMBAÚBA;80;13;VEREADOR;2611;7;1;2611;7;2345;266;2170;26;37;112;0;02/10/2016;18:52:04;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;65536;65536;ITAPIRA;54;11;PREFEITO;55837;149;0;55837;149;44466;11371;38480;2260;3726;0;0;28/10/2016;13:15:54;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;64513;64513;GUAPIAÇU;126;11;PREFEITO;14139;38;0;14139;38;11653;2486;10548;358;747;0;0;02/10/2016;18:15:57;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71072;71072;SÃO PAULO;347;13;VEREADOR;171468;472;0;171468;472;136042;35426;84304;13019;21134;17585;0;16/12/2016;15:04:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71072;71072;SÃO PAULO;280;13;VEREADOR;171500;467;0;171500;467;136837;34663;91597;11511;18414;15315;0;16/12/2016;15:04:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;70572;70572;SANTO ANDRÉ;309;13;VEREADOR;41909;122;1;41909;122;32622;9287;21042;2218;6013;3349;0;05/06/2017;15:33:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;65056;65056;IGARATÁ;115;13;VEREADOR;8370;27;0;8370;27;7047;1323;6201;168;164;514;0;02/10/2016;19:01:41;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71072;71072;SÃO PAULO;251;11;PREFEITO;117041;315;0;117041;315;86713;30328;80023;1904;4786;0;0;02/10/2016;21:53:43;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;67431;67431;MURUTINGA DO SUL;9;11;PREFEITO;3654;11;1;3654;11;3048;606;2871;49;128;0;0;02/10/2016;19:04:13;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61220;61220;ALUMÍNIO;131;13;VEREADOR;14739;43;1;14739;43;12384;2355;11163;267;318;636;0;02/10/2016;20:09:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;68195;68195;PARANAPUÃ;152;13;VEREADOR;3095;10;0;3095;10;2804;291;2553;43;96;112;0;28/10/2016;17:51:59;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;66958;66958;MIGUELÓPOLIS;208;11;PREFEITO;17268;47;4;17268;47;13649;3619;12774;285;590;0;0;02/10/2016;17:55:44;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71579;71579;TABOÃO DA SERRA;324;11;PREFEITO;90054;236;0;90054;236;71350;18704;54594;4728;12028;0;0;25/10/2016;16:19:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;70017;70017;SALESÓPOLIS;112;13;VEREADOR;15062;43;0;15062;43;12185;2877;10116;402;776;891;0;02/10/2016;18:12:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;70076;70076;SALTO DE PIRAPORA;294;13;VEREADOR;29771;76;1;29771;76;23743;6028;18192;1722;1953;1876;0;10/12/2016;15:11:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;67156;67156;MOGI GUAÇU;216;11;PREFEITO;111433;290;17;111433;290;88939;22494;70510;6071;12358;0;0;02/10/2016;19:55:34;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;69698;69698;RIBEIRÃO PRETO;108;11;PREFEITO;41577;117;1;41577;117;29146;12431;24752;1039;3355;0;0;02/10/2016;20:23:57;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;68756;68756;PIRACICABA;93;11;PREFEITO;142180;394;11;142180;394;111897;30283;94811;6055;11031;0;0;02/10/2016;19:47:50;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61310;61310;AMERICANA;384;11;PREFEITO;91225;254;0;91225;254;74769;16456;62631;4522;7616;0;0;02/10/2016;19:01:44;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;63690;63690;CRUZEIRO;42;13;VEREADOR;59535;166;1;59535;166;46745;12790;38752;2060;3569;2364;0;13/11/2016;16:58:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;72150;72150;UNIÃO PAULISTA;77;13;VEREADOR;1882;6;0;1882;6;1629;253;1518;13;16;82;0;02/10/2016;18:55:06;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71072;71072;SÃO PAULO;256;13;VEREADOR;174436;461;0;174436;461;134945;39491;85158;12639;18982;18166;0;16/12/2016;15:04:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;66257;66257;JUQUITIBA;201;13;VEREADOR;23094;69;2;23094;69;18540;4554;16386;430;554;1170;0;02/10/2016;19:03:59;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;66192;66192;JUNDIAÍ;281;11;PREFEITO;140649;402;1;140649;402;117516;23133;97270;5547;14699;0;0;02/10/2016;20:09:45;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;66559;66559;LUIZIÂNIA;289;13;VEREADOR;4126;13;0;4126;13;3449;677;3193;32;62;162;0;28/10/2016;15:05:29;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;69671;69671;RIBEIRÃO PIRES;183;13;VEREADOR;65817;200;1;65817;200;53599;12218;44015;2526;4453;2605;0;02/10/2016;21:24:44;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61557;61557;ARAÇATUBA;11;11;PREFEITO;69051;213;4;69051;213;53099;15952;47279;1943;3877;0;0;02/10/2016;20:24:50;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71919;71919;TIETÊ;142;11;PREFEITO;29112;82;5;29112;82;23219;5893;21007;742;1470;0;0;02/10/2016;18:42:37;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61255;61255;ÁLVARES MACHADO;182;13;VEREADOR;18137;51;0;18137;51;14302;3835;11191;904;1227;980;0;31/10/2016;11:01:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;70912;70912;SÃO JOSÉ DA BELA VISTA;240;13;VEREADOR;7476;21;0;7476;21;6098;1378;5466;128;161;343;0;02/10/2016;17:54:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61859;61859;AVAÍ;300;13;VEREADOR;4383;16;1;4383;16;3798;585;3371;72;186;169;0;02/10/2016;18:27:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;69795;69795;RIO CLARO;110;11;PREFEITO;77976;206;2;77976;206;60934;17042;50378;2863;7693;0;0;02/10/2016;19:47:47;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;70572;70572;SANTO ANDRÉ;309;11;PREFEITO;41909;122;1;41909;122;32622;9287;23540;2315;6767;0;0;29/10/2016;13:10:52;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;67776;67776;ÓLEO;94;13;VEREADOR;2872;10;0;2872;10;2461;411;2255;48;48;110;0;02/10/2016;18:49:54;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;62120;62120;PRACINHA;69;13;VEREADOR;1546;5;0;1546;5;1409;137;1334;5;16;54;0;02/10/2016;18:06:05;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61000;61000;EUCLIDES DA CUNHA PAULISTA;330;11;PREFEITO;7859;21;0;7859;21;6015;1844;5751;69;195;0;0;02/10/2016;19:55:34;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61450;61450;ANHEMBI;41;13;VEREADOR;6162;19;0;6162;19;4906;1256;4409;81;143;273;0;26/10/2016;13:15:30;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61727;61727;HORTOLÂNDIA;361;13;VEREADOR;144182;378;13;144182;378;117904;26278;96967;6453;8274;6210;0;27/10/2016;16:42:16;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;65692;65692;ITATIBA;58;11;PREFEITO;77171;207;2;77171;207;61986;15185;54205;2682;5099;0;0;09/12/2016;14:28:49;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;70572;70572;SANTO ANDRÉ;156;11;PREFEITO;22355;66;1;22355;66;16368;5987;13687;592;2089;0;0;29/10/2016;13:10:52;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61069;61069;MOTUCA;385;11;PREFEITO;3760;11;0;3760;11;3033;727;2870;54;109;0;0;02/10/2016;18:32:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71072;71072;SÃO PAULO;259;11;PREFEITO;151207;419;14;151207;419;115441;35766;103946;3054;8441;0;0;02/10/2016;21:53:43;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71455;71455;SOROCABA;137;11;PREFEITO;55100;158;4;55100;158;41894;13206;33975;2221;5698;0;0;02/10/2016;20:23:50;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71951;71951;TORRINHA;28;13;VEREADOR;7404;19;0;7404;19;5998;1406;5327;208;164;299;0;02/10/2016;18:19:09;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;70114;70114;SANDOVALINA;261;11;PREFEITO;3810;12;0;3810;12;3314;496;1683;25;95;0;0;06/09/2017;17:05:27;N;1511
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;63673;63673;CRUZÁLIA;363;13;VEREADOR;2254;7;1;2254;7;2010;244;1746;13;164;87;0;15/12/2016;14:19:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61913;61913;BADY BASSITT;126;11;PREFEITO;12173;35;0;12173;35;9892;2281;8855;294;743;0;0;26/10/2016;13:03:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;70211;70211;SANTA BRANCA;112;11;PREFEITO;12352;37;0;12352;37;9698;2654;9007;237;454;0;0;02/10/2016;18:03:06;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71072;71072;SÃO PAULO;350;13;VEREADOR;135962;370;0;135962;370;107375;28587;65955;10865;16282;14273;0;16/12/2016;15:04:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;66672;66672;MAGDA;162;11;PREFEITO;3079;8;0;3079;8;2738;341;2621;25;92;0;0;02/10/2016;18:28:24;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;62286;62286;FERNÃO;47;11;PREFEITO;1655;5;1;1655;5;1480;175;1409;20;51;0;0;02/10/2016;17:54:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;68551;68551;PIACATU;210;13;VEREADOR;4620;13;0;4620;13;3905;715;3431;63;254;157;0;27/10/2016;14:52:11;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;67350;67350;MONTEIRO LOBATO;282;13;VEREADOR;3713;12;0;3713;12;3122;591;2661;55;181;225;0;12/12/2016;14:34:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;69116;69116;PORANGABA;140;11;PREFEITO;6680;18;1;6680;18;5373;1307;4984;134;255;0;0;09/02/2017;15:46:47;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61328;61328;SANTO ANTÔNIO DO ARACANGUÁ;299;11;PREFEITO;6441;19;0;6441;19;5803;638;5595;52;156;0;0;02/10/2016;19:47:43;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;62227;62227;VITÓRIA BRASIL;152;11;PREFEITO;1663;6;0;1663;6;1516;147;1455;10;51;0;0;02/10/2016;18:29:08;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;SP;70572;70572;SANTO ANDRÉ;383;11;PREFEITO;102780;294;3;102780;294;79182;23598;65702;3288;10192;0;0;30/10/2016;19:47:40;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;SP;66192;66192;JUNDIAÍ;424;11;PREFEITO;75403;261;0;75403;261;58779;16624;50456;2003;6320;0;0;30/10/2016;19:53:45;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;65331;65331;IRAPURU;154;13;VEREADOR;5493;17;0;5493;17;4441;1052;4024;96;120;201;0;02/10/2016;18:07:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;70858;70858;SÃO JOÃO DAS DUAS PONTES;233;13;VEREADOR;2511;7;0;2511;7;2245;266;1927;25;195;98;0;09/12/2016;13:22:39;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71072;71072;SÃO PAULO;371;11;PREFEITO;187871;517;3;187871;517;152929;34942;124563;9953;18413;0;0;02/10/2016;21:53:43;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71510;71510;SUZANO;415;13;VEREADOR;98607;288;3;98607;288;79943;18664;64483;4946;6174;4340;0;02/12/2016;14:16:50;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;65196;65196;IPAUSSU;114;13;VEREADOR;10943;28;0;10943;28;8842;2101;7731;303;311;497;0;27/10/2016;14:12:58;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;66699;66699;MAIRINQUE;131;13;VEREADOR;37186;106;2;37186;106;29968;7218;24790;1584;1645;1949;0;16/12/2016;17:28:50;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;72214;72214;URUPÊS;207;11;PREFEITO;10880;32;1;10880;32;8623;2257;7452;245;926;0;0;12/12/2016;15:45:31;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;69299;69299;PRESIDENTE PRUDENTE;402;13;VEREADOR;88874;256;0;88874;256;67057;21817;54246;4217;4978;3616;0;28/10/2016;14:00:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;62367;62367;NOVA CASTILHO;168;11;PREFEITO;1374;4;0;1374;4;1272;102;1242;7;23;0;0;02/10/2016;18:04:44;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61093;61093;ÁGUAS DE LINDÓIA;134;11;PREFEITO;14294;40;1;14294;40;11408;2886;10614;232;562;0;0;02/10/2016;18:39:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;62138;62138;BARUERI;199;13;VEREADOR;132427;347;6;132427;347;109178;23249;93227;4574;6664;4713;0;02/10/2016;22:29:44;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;64815;64815;HERCULÂNDIA;184;11;PREFEITO;7280;20;0;7280;20;6035;1245;5665;70;300;0;0;02/10/2016;18:51:56;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;68837;68837;PIRAPORA DO BOM JESUS;386;13;VEREADOR;11888;32;3;11888;32;10363;1525;9112;161;519;571;0;16/12/2016;18:08:05;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;66478;66478;LOUVEIRA;345;11;PREFEITO;31037;95;3;31037;95;27642;3395;25421;730;1491;0;0;18/11/2016;14:49:46;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;72419;72419;VISTA ALEGRE DO ALTO;76;13;VEREADOR;5411;15;2;5411;15;4663;748;4149;135;72;307;0;02/10/2016;18:43:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61689;61689;ENGENHEIRO COELHO;75;11;PREFEITO;13156;37;0;13156;37;10564;2592;9903;191;470;0;0;02/10/2016;20:12:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61611;61611;ARANDU;301;11;PREFEITO;5795;16;0;5795;16;4962;833;2541;106;2315;0;0;02/10/2016;18:39:39;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;64157;64157;FERRAZ DE VASCONCELOS;401;13;VEREADOR;124743;363;5;124743;363;101725;23018;82427;5735;7754;5809;0;19/10/2016;12:30:46;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;67750;67750;OCAUÇU;180;11;PREFEITO;3558;12;0;3558;12;2949;609;1689;435;825;0;0;02/10/2016;18:58:33;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;70513;70513;SANTA RITA DO PASSA QUATRO;116;11;PREFEITO;21577;58;1;21577;58;16401;5176;14505;646;1250;0;0;02/10/2016;17:38:20;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;63231;63231;CATANDUVA;40;11;PREFEITO;86829;224;2;86829;224;68203;18626;61212;2306;4685;0;0;02/10/2016;18:20:43;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;69850;69850;RIOLÂNDIA;164;11;PREFEITO;7407;21;0;7407;21;6032;1375;5765;57;210;0;0;02/10/2016;20:42:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;69310;69310;PRESIDENTE VENCESLAU;102;13;VEREADOR;29525;88;0;29525;88;22281;7244;18673;834;1619;1155;0;02/10/2016;18:29:45;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;62324;62324;JUMIRIM;142;11;PREFEITO;2430;7;0;2430;7;2031;399;1894;45;92;0;0;02/10/2016;18:16:58;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;69558;69558;RESTINGA;240;11;PREFEITO;6853;19;0;6853;19;5921;932;2819;105;2997;0;0;08/02/2018;17:00:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;70890;70890;SÃO JOAQUIM DA BARRA;123;13;VEREADOR;36040;96;1;36040;96;28533;7507;24635;1050;1016;1832;0;02/12/2016;17:51:24;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;67652;67652;NOVA INDEPENDÊNCIA;9;13;VEREADOR;3597;12;0;3597;12;3166;431;2879;30;127;130;0;13/12/2016;15:42:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;67512;67512;NEVES PAULISTA;72;13;VEREADOR;7587;22;2;7587;22;6279;1308;5241;259;392;387;0;07/12/2016;16:07:08;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71250;71250;SARUTAIÁ;94;11;PREFEITO;3387;9;0;3387;9;2884;503;2721;40;123;0;0;02/10/2016;18:07:36;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71072;71072;SÃO PAULO;258;11;PREFEITO;190771;544;0;190771;544;141719;49052;130216;3205;8298;0;0;02/10/2016;21:53:43;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;65870;65870;JABOTICABAL;61;11;PREFEITO;53746;144;2;53746;144;39802;13944;35067;1955;2780;0;0;02/10/2016;18:52:43;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;69698;69698;RIBEIRÃO PRETO;265;13;VEREADOR;36934;107;2;36934;107;27632;9302;19891;1507;4597;1637;0;09/12/2016;13:53:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;67890;67890;OSASCO;315;13;VEREADOR;123251;332;6;123251;332;96595;26656;71077;7903;10695;6920;0;02/10/2016;21:36:44;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71498;71498;SUMARÉ;230;13;VEREADOR;70426;189;0;70426;189;55661;14765;45624;3189;3852;2996;0;21/02/2018;16:07:33;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;62197;62197;BAURU;387;11;PREFEITO;81559;224;12;81559;224;65618;15941;54704;3809;7105;0;0;01/12/2016;12:12:53;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;65471;65471;ITAPETININGA;52;13;VEREADOR;107007;311;10;107007;311;83693;23314;67841;4995;5959;4898;0;10/04/2017;14:21:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;61484;61484;CAJATI;228;13;VEREADOR;23469;68;2;23469;68;17540;5929;15393;461;387;1299;0;02/10/2016;19:01:52;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;64696;64696;GUARATINGUETÁ;48;13;VEREADOR;35942;115;1;35942;115;28278;7664;23783;1390;1404;1701;0;10/11/2016;13:29:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;64319;64319;GABRIEL MONTEIRO;210;11;PREFEITO;2687;8;0;2687;8;2423;264;2336;14;73;0;0;02/10/2016;18:27:39;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;68713;68713;PIQUETE;337;11;PREFEITO;11220;30;0;11220;30;9099;2121;8525;158;416;0;0;02/10/2016;17:37:05;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71676;71676;TAMBAÚ;198;13;VEREADOR;17548;46;1;17548;46;13862;3686;12049;547;488;778;0;02/10/2016;18:32:42;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;SP;67890;67890;OSASCO;315;11;PREFEITO;123251;332;6;123251;332;92066;31185;78112;4212;9742;0;0;30/10/2016;19:53:45;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;69132;69132;PORTO FELIZ;100;13;VEREADOR;39589;108;1;39589;108;31542;8047;23718;1801;3686;2337;0;02/10/2016;18:42:45;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;SP;71072;71072;SÃO PAULO;250;13;VEREADOR;166865;455;0;166865;455;127765;39100;85858;9212;14493;18202;0;16/12/2016;15:04:27;N;0
